栉孔扇贝,8.00,8.00,8.00,活,斤,2021-07-08
大香螺,44.00,44.50,45.00,活,斤,2021-07-08
小香螺,23.00,23.50,24.00,活,斤,2021-07-08
角螺,42.00,42.00,42.00,活,斤,2021-07-08
钉螺,7.00,7.00,7.00,活,斤,2021-07-08
海螺丝,28.00,29.00,30.00,活（小）,斤,2021-07-08
海螺丝,48.00,49.00,50.00,活（大）,斤,2021-07-08
大蛏子,45.00,45.50,46.00,>6cm活,斤,2021-07-08
海虹,6.00,6.00,6.00,活,斤,2021-07-08
带子,14.00,14.00,14.00,活,个,2021-07-08
文蛤,12.00,12.00,12.00,活,斤,2021-07-08
白蛤,10.00,10.00,10.00,活,斤,2021-07-08
青蛤,12.00,12.00,12.00,活,斤,2021-07-08
花蛤,5.00,5.50,6.00,活,斤,2021-07-08
毛蚶,6.00,6.00,6.00,活南方,斤,2021-07-08
蚕蛹,46.00,46.00,46.00,活,斤,2021-07-08
大白菜,0.40,0.45,0.50,新,斤,2021-07-07
娃娃菜,0.80,0.90,1.00,大冀新,斤,2021-07-07
小白菜,1.20,1.30,1.40,普通,斤,2021-07-07
大蒜,2.80,3.15,3.50,普通,斤,2021-07-05
新蒜,2.50,2.75,3.00,泥,斤,2021-07-05
蒜米,3.20,3.50,3.80,普通,斤,2021-07-05
大葱,0.80,0.90,1.00,冀鲁,斤,2021-07-05
小葱,2.00,2.25,2.50,普通,斤,2021-07-05
蒜苗,2.00,3.50,5.00,苏鲁,斤,2021-07-05
蒜黄,6.00,6.50,7.00,冀,斤,2021-07-05
青蒜,1.80,2.00,2.20,冀,斤,2021-07-05
平菇,2.00,3.00,4.00,小叶,斤,2021-07-05
香菇,4.00,4.50,5.00,普通,斤,2021-07-05
白玉菇,3.00,3.50,4.00,普通,斤,2021-07-05
口蘑,9.00,9.50,10.00,普通,斤,2021-07-05
杏鲍菇,2.00,2.50,3.00,普通,斤,2021-07-05
金针菇,1.50,2.00,2.50,普通,斤,2021-07-05
木耳菜,2.50,2.75,3.00,水菜,斤,2021-07-05
油菜,1.50,1.75,2.00,水菜,斤,2021-07-05
小白菜,3.00,3.25,3.50,水菜,斤,2021-07-05
油麦菜,2.00,2.50,3.00,水菜,斤,2021-07-05
奶白菜,3.00,3.25,3.50,水菜,斤,2021-07-05
散生菜,2.50,3.00,3.50,水菜,斤,2021-07-05
猪耳,26.00,26.00,26.00,猪肉类,斤,2021-07-05
猪脑,32.00,35.00,38.00,猪肉类,斤,2021-07-05
猪肚,17.00,17.00,17.00,猪肉类,斤,2021-07-05
猪板油,8.00,8.00,8.00,猪肉类,斤,2021-07-05
肥膘肉,5.00,5.50,6.00,猪肉类,斤,2021-07-05
猪腰子,15.00,15.00,15.00,猪肉类,斤,2021-07-05
猪心,7.00,7.50,8.00,猪肉类,斤,2021-07-05
猪肝,6.00,6.00,6.00,猪肉类,斤,2021-07-05
猪肺,4.00,4.00,4.00,猪肉类,个,2021-07-05
猪皮,3.00,4.00,5.00,猪肉类,斤,2021-07-05
猪肠头,18.00,18.50,19.00,猪肉类,斤,2021-07-05
猪肠,16.00,16.50,17.00,猪肉类,斤,2021-07-05
整牛,33.00,33.00,33.00,牛肉类,斤,2021-07-05
牛前腱,36.00,36.00,36.00,牛肉类,斤,2021-07-05
牛后腱,36.00,36.00,36.00,牛肉类,斤,2021-07-05
牛前腿,34.00,34.00,34.00,牛肉类,斤,2021-07-05
牛后腿,34.00,34.00,34.00,牛肉类,斤,2021-07-05
牛柳（里脊）,37.00,37.00,37.00,牛肉类,斤,2021-07-05
精牛柳,40.00,41.00,42.00,牛肉类,斤,2021-07-05
牛腩,34.00,34.50,35.00,牛肉类,斤,2021-07-05
长茄,0.80,0.90,1.00,辽,斤,2021-07-04
广茄,1.00,1.25,1.50,冀京,斤,2021-07-04
线茄,1.00,1.50,2.00,冀,斤,2021-07-04
吊冬瓜,0.60,0.65,0.70,冀,斤,2021-07-04
地冬瓜,0.45,0.48,0.50,冀,斤,2021-07-04
小毛冬瓜,0.70,0.90,1.10,冀长,斤,2021-07-04
架豆,1.50,3.00,4.50,冀晋新,斤,2021-07-04
豆王,1.80,3.40,5.00,晋,斤,2021-07-04
扁豆,2.00,2.75,3.50,冀,斤,2021-07-04
豇豆,1.50,2.25,3.00,鲁京,斤,2021-07-04
白不老,1.60,2.30,3.00,"滇,鲁",斤,2021-07-04
锅里变架豆,1.50,1.75,2.00,普通,斤,2021-07-04
油豆,2.00,2.50,3.00,鲁,斤,2021-07-04
毛豆,2.00,2.50,3.00,冀,斤,2021-07-04
豌豆,3.50,3.55,3.60,普通,斤,2021-07-04
荷兰豆,5.00,5.75,6.50,冀云,斤,2021-07-04
玉米,1.00,1.10,1.20,川冀,斤,2021-07-04
花生,3.50,4.50,5.50,桂粤,斤,2021-07-04
苦瓜,1.00,1.15,1.30,冀鲁,斤,2021-07-04
丝瓜,1.50,1.75,2.00,豫鲁,斤,2021-07-04
牛腩,34.00,34.50,35.00,牛肉类,斤,2021-07-06
牛林,34.00,34.50,35.00,牛肉类,斤,2021-07-06
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-07-06
牛板筋,34.00,34.50,35.00,牛肉类,斤,2021-07-06
牛尾,33.00,34.00,35.00,牛肉类,斤,2021-07-06
牛上脑,34.00,34.50,35.00,牛肉类,斤,2021-07-06
整羊,24.00,24.50,25.00,羊肉类,斤,2021-07-06
去骨羊前腿,36.00,36.00,36.00,羊肉类,斤,2021-07-06
去骨羊后腿,36.00,36.00,36.00,羊肉类,斤,2021-07-06
羊腰窝,36.00,36.00,36.00,羊肉类,斤,2021-07-06
羊肉片,36.00,37.00,38.00,羊肉类,斤,2021-07-06
羊腰子（挂油）,15.00,15.50,16.00,羊肉类,个,2021-07-06
羊蝎子,15.00,15.50,16.00,羊肉类,斤,2021-07-06
羊蝎子（精品）,26.00,26.50,27.00,羊肉类,斤,2021-07-06
羊排骨,26.00,26.00,26.00,羊肉类,斤,2021-07-06
羊尾巴油,9.00,9.00,9.00,羊肉类,斤,2021-07-06
羊小腿（羊棒）,24.00,24.00,24.00,羊肉类,斤,2021-07-06
羊腱子,47.00,47.00,47.00,羊肉类,斤,2021-07-06
羊上脑,36.00,36.00,36.00,羊肉类,斤,2021-07-06
羊骨头,10.00,10.50,11.00,羊肉类,斤,2021-07-06
箱鸡蛋,180.00,182.50,185.00,蛋类,斤,2021-07-06
箱鸡蛋,4.09,4.14,4.20,蛋类,斤,2021-07-06
散鸡蛋,4.40,4.40,4.40,蛋类,斤,2021-07-06
生鸭蛋,6.00,6.50,7.00,蛋类,斤,2021-07-06
熟鸭蛋,6.50,7.00,7.50,蛋类,斤,2021-07-06
松花蛋,6.50,7.25,8.00,蛋类,斤,2021-07-06
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-07-06
鹌鹑蛋,4.70,5.60,6.50,蛋类,斤,2021-07-06
柴鸡蛋,4.40,7.20,10.00,蛋类,斤,2021-07-06
乌鸡蛋,7.80,8.15,8.50,蛋类,斤,2021-07-06
鸵鸟蛋,100.00,110.00,120.00,蛋类,个,2021-07-06
鸽子蛋,2.50,2.55,2.60,蛋类,个,2021-07-06
北豆腐（屉）,1.60,1.60,1.60,豆制品,斤,2021-07-06
南豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-07-06
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-07-06
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-07-06
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-07-06
豆腐丝,5.00,5.00,5.00,豆制品,斤,2021-07-06
精品豆腐丝,6.00,6.00,6.00,豆制品,袋,2021-07-06
豆腐皮,5.50,5.50,5.50,豆制品,斤,2021-07-06
莲藕,6.00,6.50,7.00,冀云川桂,斤,2021-07-08
红薯,0.80,1.05,1.30,冀新,斤,2021-07-08
红薯,1.40,1.60,1.80,精品,斤,2021-07-08
茭白,1.80,2.15,2.50,京浙,斤,2021-07-08
凉薯,1.40,1.50,1.60,普通,斤,2021-07-08
荸荠,4.00,4.50,5.00,皖,斤,2021-07-08
芋头,1.50,1.75,2.00,鲁,斤,2021-07-08
姜,3.00,4.25,5.50,姜头整,斤,2021-07-08
大蒜,2.80,3.15,3.50,普通,斤,2021-07-08
新蒜,2.50,2.75,3.00,泥,斤,2021-07-08
蒜米,3.20,3.50,3.80,普通,斤,2021-07-08
大葱,0.60,0.70,0.80,冀鲁,斤,2021-07-08
小葱,1.30,1.40,1.50,普通,斤,2021-07-08
蒜苗,2.00,3.50,5.00,苏鲁,斤,2021-07-08
蒜黄,6.00,6.50,7.00,冀,斤,2021-07-08
青蒜,1.80,2.00,2.20,冀,斤,2021-07-08
平菇,2.00,2.75,3.50,小叶,斤,2021-07-08
香菇,4.00,4.50,5.00,普通,斤,2021-07-08
白玉菇,3.00,3.50,4.00,普通,斤,2021-07-08
口蘑,9.00,9.50,10.00,普通,斤,2021-07-08
牛林,34.00,34.50,35.00,牛肉类,斤,2021-07-05
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-07-05
牛板筋,34.00,34.50,35.00,牛肉类,斤,2021-07-05
牛尾,33.00,34.00,35.00,牛肉类,斤,2021-07-05
牛上脑,34.00,34.50,35.00,牛肉类,斤,2021-07-05
整羊,24.00,24.50,25.00,羊肉类,斤,2021-07-05
去骨羊前腿,36.00,36.00,36.00,羊肉类,斤,2021-07-05
去骨羊后腿,36.00,36.00,36.00,羊肉类,斤,2021-07-05
羊腰窝,36.00,36.00,36.00,羊肉类,斤,2021-07-05
羊肉片,36.00,37.00,38.00,羊肉类,斤,2021-07-05
羊腰子（挂油）,15.00,15.50,16.00,羊肉类,个,2021-07-05
羊蝎子,15.00,15.50,16.00,羊肉类,斤,2021-07-05
羊蝎子（精品）,26.00,26.50,27.00,羊肉类,斤,2021-07-05
羊排骨,26.00,26.00,26.00,羊肉类,斤,2021-07-05
羊尾巴油,9.00,9.00,9.00,羊肉类,斤,2021-07-05
羊小腿（羊棒）,24.00,24.00,24.00,羊肉类,斤,2021-07-05
羊腱子,47.00,47.00,47.00,羊肉类,斤,2021-07-05
羊上脑,36.00,36.00,36.00,羊肉类,斤,2021-07-05
羊骨头,10.00,10.50,11.00,羊肉类,斤,2021-07-05
羊腩,30.00,30.00,30.00,羊肉类,斤,2021-07-05
红啤梨,3.00,3.25,3.50,梨类,斤,2021-07-04
早酥梨,1.40,1.50,1.60,梨类,斤,2021-07-04
沃柑,4.50,5.00,5.50,柑橘类,斤,2021-07-04
夏橙,2.00,2.50,3.00,柑橘类,斤,2021-07-04
伦晚,1.80,2.40,3.00,柑橘类,斤,2021-07-04
油桃,1.20,2.60,4.00,桃李杏类,斤,2021-07-04
蟠桃,3.50,4.50,5.50,桃李杏类,斤,2021-07-04
水蜜桃,7.00,8.00,9.00,桃李杏类,斤,2021-07-04
黄油桃,3.00,3.50,4.00,桃李杏类,斤,2021-07-04
黄毛桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-04
突围,1.20,1.60,2.00,桃李杏类,斤,2021-07-04
京红桃,4.00,4.25,4.50,桃李杏类,斤,2021-07-04
14号,3.00,3.25,3.50,桃李杏类,斤,2021-07-04
沙红桃,1.50,2.00,2.50,桃李杏类,斤,2021-07-04
猕猴桃（海沃德）,2.00,2.25,2.50,桃李杏类,斤,2021-07-04
李子,1.00,3.00,5.00,桃李杏类,斤,2021-07-04
杏梅,2.00,3.00,4.00,桃李杏类,斤,2021-07-04
串红杏,1.20,1.50,1.80,桃李杏类,斤,2021-07-04
无籽小号-大号,1.20,1.35,1.50,西瓜类,斤,2021-07-04
麒麟、甜蜜蜜,1.60,2.00,2.40,西瓜类,斤,2021-07-04
水蜜桃,7.00,8.00,9.00,桃李杏类,斤,2021-07-07
黄油桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-07
黄毛桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-07
突围,1.20,1.60,2.00,桃李杏类,斤,2021-07-07
京红桃,2.00,3.00,4.00,桃李杏类,斤,2021-07-07
14号,3.00,3.25,3.50,桃李杏类,斤,2021-07-07
沙红桃,1.40,1.70,2.00,桃李杏类,斤,2021-07-07
猕猴桃（海沃德）,2.50,2.75,3.00,桃李杏类,斤,2021-07-07
李子,1.00,3.00,5.00,桃李杏类,斤,2021-07-07
杏梅,2.00,3.00,4.00,桃李杏类,斤,2021-07-07
串红杏,1.20,1.40,1.60,桃李杏类,斤,2021-07-07
无籽小号-大号,1.20,1.30,1.40,西瓜类,斤,2021-07-07
麒麟、甜蜜蜜,1.60,2.00,2.40,西瓜类,斤,2021-07-07
特小风,2.00,2.15,2.30,西瓜类,斤,2021-07-07
L600吊秧瓜,1.50,2.00,2.50,西瓜类,斤,2021-07-07
甜王,0.80,0.95,1.10,西瓜类,斤,2021-07-07
硒沙瓜,1.00,1.15,1.30,西瓜类,斤,2021-07-07
蜜童,1.40,1.60,1.80,西瓜类,斤,2021-07-07
白条猪（瘦）,11.00,11.00,11.00,猪肉类,斤,2021-07-07
白条猪（肥）,9.00,9.00,9.00,猪肉类,斤,2021-07-07
箱鸡蛋,4.09,4.14,4.20,蛋类,斤,2021-07-05
散鸡蛋,4.40,4.40,4.40,蛋类,斤,2021-07-05
生鸭蛋,6.00,6.50,7.00,蛋类,斤,2021-07-05
熟鸭蛋,6.50,7.00,7.50,蛋类,斤,2021-07-05
松花蛋,6.50,7.25,8.00,蛋类,斤,2021-07-05
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-07-05
鹌鹑蛋,4.70,5.60,6.50,蛋类,斤,2021-07-05
柴鸡蛋,4.40,7.20,10.00,蛋类,斤,2021-07-05
乌鸡蛋,7.80,8.15,8.50,蛋类,斤,2021-07-05
鸵鸟蛋,100.00,110.00,120.00,蛋类,个,2021-07-05
鸽子蛋,2.50,2.55,2.60,蛋类,个,2021-07-05
北豆腐（屉）,1.60,1.60,1.60,豆制品,斤,2021-07-05
南豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-07-05
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-07-05
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-07-05
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-07-05
豆腐丝,5.00,5.00,5.00,豆制品,斤,2021-07-05
精品豆腐丝,6.00,6.00,6.00,豆制品,袋,2021-07-05
豆腐皮,5.50,5.50,5.50,豆制品,斤,2021-07-05
豆腐干,4.50,4.50,4.50,豆制品,斤,2021-07-05
彩椒,3.00,3.50,4.00,红黄,斤,2021-07-05
白萝卜,0.30,0.45,0.60,冀,斤,2021-07-05
心里美,0.70,0.85,1.00,冀泥洗,斤,2021-07-05
卞萝卜,0.50,0.55,0.60,冀,斤,2021-07-05
青萝卜,0.70,0.80,0.90,冀鲁新,斤,2021-07-05
胡萝卜,0.50,0.60,0.70,冀鲁新,斤,2021-07-05
胡萝卜（洗）,0.70,0.75,0.80,冀鲁,斤,2021-07-05
土豆,0.60,0.80,1.00,冀鲁,斤,2021-07-05
黄葱头,0.70,0.80,0.90,蒙甘,斤,2021-07-05
红葱头,1.00,1.10,1.20,老新,斤,2021-07-05
山药,2.10,2.30,2.50,脆麻新,斤,2021-07-05
铁棍山药,3.50,4.75,6.00,,斤,2021-07-05
莲藕,6.00,6.50,7.00,冀云川桂,斤,2021-07-05
红薯,0.80,1.10,1.40,冀新,斤,2021-07-05
红薯,1.60,1.95,2.30,精品,斤,2021-07-05
茭白,2.40,2.60,2.80,京浙,斤,2021-07-05
凉薯,1.50,1.75,2.00,普通,斤,2021-07-05
荸荠,4.00,4.50,5.00,皖,斤,2021-07-05
芋头,1.50,1.90,2.30,鲁,斤,2021-07-05
姜,3.00,4.00,5.00,姜头整,斤,2021-07-05
羊骨头,10.00,10.50,11.00,羊肉类,斤,2021-07-04
羊腩,30.00,30.00,30.00,羊肉类,斤,2021-07-04
羊里脊,33.00,34.00,35.00,羊肉类,斤,2021-07-04
淘汰鸡（干净膛）,10.00,10.00,10.00,禽肉类,斤,2021-07-04
淘汰鸡（净膛）,9.00,9.00,9.00,禽肉类,斤,2021-07-04
仔鸡（净膛）,7.00,7.00,7.00,禽肉类,斤,2021-07-04
肉鸡,6.50,6.50,6.50,禽肉类,斤,2021-07-04
鸡胸,7.00,7.00,7.00,禽肉类,斤,2021-07-04
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-07-04
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-07-04
鸡边腿,7.00,7.00,7.00,禽肉类,斤,2021-07-04
鸡排腿,7.50,7.50,7.50,禽肉类,斤,2021-07-04
鸡琵琶腿,7.50,7.75,8.00,禽肉类,斤,2021-07-04
鸡胗,12.00,12.00,12.00,禽肉类,斤,2021-07-04
鸡爪,15.00,15.00,15.00,禽肉类,斤,2021-07-04
鸡心,8.00,8.25,8.50,禽肉类,斤,2021-07-04
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-07-04
鸡架子,2.00,2.25,2.50,禽肉类,斤,2021-07-04
鸡翅根,8.00,8.00,8.00,禽肉类,斤,2021-07-04
白条乌鸡（净膛）,12.00,12.00,12.00,禽肉类,斤,2021-07-04
穿心莲,1.50,1.75,2.00,水菜,斤,2021-07-05
箱装菠萝（上六下六）,1.40,1.60,1.80,其他类,斤,2021-07-05
百香果,10.00,11.00,12.00,其他类,斤,2021-07-05
冬枣,16.00,20.00,24.00,其他类,斤,2021-07-05
杨梅,8.00,10.00,12.00,其他类,斤,2021-07-05
蓝莓,13.00,20.50,28.00,其他类,斤,2021-07-05
火龙果,3.00,4.00,5.00,其他类,斤,2021-07-05
木瓜,3.00,3.15,3.30,其他类,斤,2021-07-05
柠檬,3.50,3.75,4.00,其他类,斤,2021-07-05
姑娘果（灯笼果）,10.00,12.50,15.00,其他类,斤,2021-07-05
鸭梨,1.20,1.35,1.50,梨类,斤,2021-07-05
雪花梨,1.40,1.50,1.60,梨类,斤,2021-07-05
皇冠梨（标箱）,1.80,1.90,2.00,梨类,斤,2021-07-05
青皇冠,1.50,1.70,1.90,梨类,斤,2021-07-05
丰水梨,1.20,1.60,2.00,梨类,斤,2021-07-05
酥梨,1.50,1.60,1.70,梨类,斤,2021-07-05
库尔勒香梨,3.00,3.25,3.50,梨类,斤,2021-07-05
红啤梨,3.00,3.25,3.50,梨类,斤,2021-07-05
早酥梨,1.40,1.50,1.60,梨类,斤,2021-07-05
沃柑,4.50,5.00,5.50,柑橘类,斤,2021-07-05
桂鱼,70.00,70.00,70.00,标桂,斤,2021-07-05
嘎鱼,20.00,20.00,20.00,>100g,斤,2021-07-05
嘎鱼,19.00,19.00,19.00,<100g,斤,2021-07-05
淡水鲈鱼,25.00,25.00,25.00,活,斤,2021-07-05
多宝鱼,25.00,25.00,25.00,活,斤,2021-07-05
清江鱼,12.00,12.00,12.00,活,斤,2021-07-05
白虾,33.00,34.50,36.00,活,斤,2021-07-05
小龙虾,20.00,21.00,22.00,活,斤,2021-07-05
扇贝（吊笼）,24.00,24.00,24.00,12-14cm活,斤,2021-07-05
杏鲍菇,2.00,2.50,3.00,普通,斤,2021-07-04
金针菇,1.50,2.00,2.50,普通,斤,2021-07-04
大白菜,0.40,0.50,0.60,新,斤,2021-07-04
娃娃菜,1.00,1.10,1.20,大冀新,斤,2021-07-04
小白菜,1.40,1.60,1.80,普通,斤,2021-07-04
芹菜,0.80,1.00,1.20,冀,斤,2021-07-04
西芹,2.00,2.20,2.40,普通,斤,2021-07-04
菠菜,1.60,1.90,2.20,冀蒙,斤,2021-07-04
莴笋,0.60,0.90,1.20,普通,斤,2021-07-04
团生菜,1.20,1.45,1.70,"毛,净",斤,2021-07-04
圆白菜,0.50,0.65,0.80,冀,斤,2021-07-04
豆腐皮,5.50,5.50,5.50,豆制品,斤,2021-07-04
豆腐干,4.50,4.50,4.50,豆制品,斤,2021-07-04
精品豆腐干,5.00,5.00,5.00,豆制品,袋,2021-07-04
豆腐泡,5.50,5.50,5.50,豆制品,斤,2021-07-04
精品豆腐泡,5.00,5.00,5.00,豆制品,袋,2021-07-04
白玉内酯豆腐,2.50,2.50,2.50,豆制品,盒,2021-07-04
香香内脂豆腐,1.50,1.50,1.50,豆制品,盒,2021-07-04
白条猪（瘦）,11.00,11.00,11.00,猪肉类,斤,2021-07-04
白条猪（肥）,8.75,8.75,8.75,猪肉类,斤,2021-07-04
前臀尖（瘦）,10.00,10.50,11.00,猪肉类,斤,2021-07-04
前臀尖（肥）,8.50,9.25,10.00,猪肉类,斤,2021-07-04
后臀尖（瘦）,10.00,10.50,11.00,猪肉类,斤,2021-07-04
后臀尖（肥）,8.50,9.25,10.00,猪肉类,斤,2021-07-04
五花肉（瘦）,12.00,12.50,13.00,猪肉类,斤,2021-07-04
五花肉（肥）,11.00,11.50,12.00,猪肉类,斤,2021-07-04
纯通脊,11.00,12.00,13.00,猪肉类,斤,2021-07-04
通脊,10.00,10.50,11.00,猪肉类,斤,2021-07-04
纯瘦肉,11.00,11.50,12.00,猪肉类,斤,2021-07-04
护心肉,16.00,16.00,16.00,猪肉类,斤,2021-07-04
前肘,10.00,10.50,11.00,猪肉类,斤,2021-07-04
郁金香,6.00,6.50,7.00,葡萄类,斤,2021-07-04
紫甜,6.00,6.50,7.00,葡萄类,斤,2021-07-04
台农小芒果,2.50,3.00,3.50,芒果类,斤,2021-07-04
台农大芒果,3.00,3.50,4.00,芒果类,斤,2021-07-04
红金龙,4.00,5.00,6.00,芒果类,斤,2021-07-04
鹰嘴芒果,4.00,4.75,5.50,芒果类,斤,2021-07-04
青皮芒果,3.00,3.50,4.00,芒果类,斤,2021-07-04
象牙芒果,4.00,5.00,6.00,芒果类,斤,2021-07-04
水仙芒果,3.50,4.75,6.00,芒果类,斤,2021-07-04
肯特新世纪澳芒,3.00,4.50,6.00,芒果类,斤,2021-07-04
妃子笑,5.00,6.50,8.00,荔枝类,斤,2021-07-04
鸡嘴荔枝,5.00,7.00,9.00,荔枝类,斤,2021-07-04
玉荷包荔枝,3.00,4.00,5.00,荔枝类,斤,2021-07-04
桂味,5.00,7.00,9.00,荔枝类,斤,2021-07-04
美国红,12.00,14.00,16.00,樱桃类,斤,2021-07-04
美早,6.50,25.75,45.00,樱桃类,斤,2021-07-04
南阳,12.00,13.50,15.00,樱桃类,斤,2021-07-04
巴托,9.00,10.50,12.00,樱桃类,斤,2021-07-04
先锋樱桃,5.00,7.50,10.00,樱桃类,斤,2021-07-04
红绣球,11.00,13.00,15.00,樱桃类,斤,2021-07-04
富士（纸袋Φ70-84）,1.50,2.00,2.50,苹果类,斤,2021-07-05
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-07-05
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-07-05
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-07-05
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-07-05
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-07-05
青苹果,1.50,1.60,1.70,苹果类,斤,2021-07-05
辽峰,6.00,7.00,8.00,葡萄类,斤,2021-07-05
巨峰葡萄,4.00,4.50,5.00,葡萄类,斤,2021-07-05
红提葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-05
阳光玫瑰葡萄,20.00,29.00,38.00,葡萄类,斤,2021-07-05
玫瑰香葡萄,4.50,5.75,7.00,葡萄类,斤,2021-07-05
美人指,6.00,6.50,7.00,葡萄类,斤,2021-07-05
克伦生,10.00,10.50,11.00,葡萄类,斤,2021-07-05
黑提葡萄、夏黑,5.00,6.00,7.00,葡萄类,斤,2021-07-05
乒乓球葡萄,6.00,6.50,7.00,葡萄类,斤,2021-07-05
维多利亚葡萄,3.00,3.50,4.00,葡萄类,斤,2021-07-05
郁金香,6.00,6.50,7.00,葡萄类,斤,2021-07-05
紫甜,6.00,6.50,7.00,葡萄类,斤,2021-07-05
台农小芒果,2.50,3.25,4.00,芒果类,斤,2021-07-05
紫甘蓝,0.65,0.68,0.70,冀,斤,2021-07-04
散叶生菜,2.00,2.25,2.50,京冀,斤,2021-07-04
油菜,1.50,1.75,2.00,京冀,斤,2021-07-04
香菜,4.00,4.50,5.00,冀,斤,2021-07-04
茴香,2.00,2.50,3.00,冀,斤,2021-07-04
韭菜,1.50,1.55,1.60,普通,斤,2021-07-04
韭菜苔,3.80,3.90,4.00,普通,斤,2021-07-04
苦菊,2.40,2.50,2.60,辽,斤,2021-07-04
油麦菜,2.50,2.75,3.00,京,斤,2021-07-04
散菜花,1.40,1.60,1.80,豫苏,斤,2021-07-04
绿菜花,1.50,1.75,2.00,京 冀,斤,2021-07-04
绿豆芽,0.95,0.98,1.00,普通,斤,2021-07-04
黄豆芽,0.85,0.88,0.90,普通,斤,2021-07-04
番茄,1.00,1.10,1.20,川鲁蒙,斤,2021-07-04
番茄（精品）,1.00,1.25,1.50,鲁新,斤,2021-07-04
樱西,2.80,3.00,3.20,小红,斤,2021-07-04
黄瓜,1.00,1.25,1.50,蒙辽袋鲁,斤,2021-07-04
黄瓜(鲜干花),1.20,1.50,1.80,冀,斤,2021-07-04
小黄瓜,2.50,3.00,3.50,旱荷兰,斤,2021-07-04
茄子,0.50,0.75,1.00,冀,斤,2021-07-04
沙蜜托,8.00,11.00,14.00,樱桃类,斤,2021-07-04
牛腩,34.00,34.50,35.00,牛肉类,斤,2021-07-04
牛林,34.00,34.50,35.00,牛肉类,斤,2021-07-04
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-07-04
牛板筋,34.00,34.50,35.00,牛肉类,斤,2021-07-04
牛尾,33.00,34.00,35.00,牛肉类,斤,2021-07-04
牛上脑,34.00,34.50,35.00,牛肉类,斤,2021-07-04
整羊,24.00,24.50,25.00,羊肉类,斤,2021-07-04
去骨羊前腿,36.00,36.00,36.00,羊肉类,斤,2021-07-04
去骨羊后腿,36.00,36.00,36.00,羊肉类,斤,2021-07-04
羊腰窝,36.00,36.00,36.00,羊肉类,斤,2021-07-04
羊肉片,36.00,37.00,38.00,羊肉类,斤,2021-07-04
羊腰子（挂油）,15.00,15.50,16.00,羊肉类,个,2021-07-04
羊蝎子,15.00,15.50,16.00,羊肉类,斤,2021-07-04
羊蝎子（精品）,26.00,26.50,27.00,羊肉类,斤,2021-07-04
羊排骨,27.00,27.00,27.00,羊肉类,斤,2021-07-04
羊尾巴油,9.00,9.00,9.00,羊肉类,斤,2021-07-04
羊小腿（羊棒）,24.00,24.00,24.00,羊肉类,斤,2021-07-04
羊腱子,47.00,47.00,47.00,羊肉类,斤,2021-07-04
羊上脑,36.00,36.00,36.00,羊肉类,斤,2021-07-04
铁棍山药,3.50,4.75,6.00,普通,斤,2021-07-03
莲藕,6.00,6.50,7.00,冀云川桂,斤,2021-07-03
红薯,0.80,1.10,1.40,冀新,斤,2021-07-03
红薯,1.50,1.90,2.30,精品,斤,2021-07-03
茭白,2.40,2.60,2.80,京浙,斤,2021-07-03
凉薯,1.50,1.75,2.00,普通,斤,2021-07-03
荸荠,4.00,4.50,5.00,皖,斤,2021-07-03
芋头,1.50,1.80,2.10,鲁,斤,2021-07-03
姜,3.00,4.00,5.00,姜头整,斤,2021-07-03
大蒜,2.80,3.15,3.50,普通,斤,2021-07-03
新蒜,2.50,2.75,3.00,泥,斤,2021-07-03
蒜米,3.20,3.50,3.80,普通,斤,2021-07-03
大葱,0.80,0.95,1.10,冀鲁,斤,2021-07-03
小葱,1.50,1.75,2.00,普通,斤,2021-07-03
蒜苗,2.00,3.50,5.00,苏鲁,斤,2021-07-03
蒜黄,5.00,6.00,7.00,冀,斤,2021-07-03
青蒜,1.80,2.00,2.20,冀,斤,2021-07-03
平菇,2.00,3.00,4.00,小叶,斤,2021-07-03
